From;To;ID 6437 - PM2.5
"16:30 15/07";"17:30 15/07";""
"17:30 15/07";"18:30 15/07";""
"18:30 15/07";"19:30 15/07";""
"19:30 15/07";"20:30 15/07";""
"20:30 15/07";"21:30 15/07";""
"21:30 15/07";"22:30 15/07";""
"22:30 15/07";"23:30 15/07";""
"23:30 15/07";"00:30 16/07";""
"00:30 16/07";"01:30 16/07";""
"01:30 16/07";"02:30 16/07";""
"02:30 16/07";"03:30 16/07";""
"03:30 16/07";"04:30 16/07";""
"04:30 16/07";"05:30 16/07";""
"05:30 16/07";"06:30 16/07";""
"06:30 16/07";"07:30 16/07";""
"07:30 16/07";"08:30 16/07";""
"08:30 16/07";"09:30 16/07";""
"09:30 16/07";"10:30 16/07";""
"10:30 16/07";"11:30 16/07";""
"11:30 16/07";"12:30 16/07";""
"12:30 16/07";"13:30 16/07";""
"13:30 16/07";"14:30 16/07";""
"14:30 16/07";"15:30 16/07";""
"15:30 16/07";"16:30 16/07";""
"16:30 16/07";"17:30 16/07";""
"17:30 16/07";"18:30 16/07";""
"18:30 16/07";"19:30 16/07";""
"19:30 16/07";"20:30 16/07";""
"20:30 16/07";"21:30 16/07";""
"21:30 16/07";"22:30 16/07";""
"22:30 16/07";"23:30 16/07";""
"23:30 16/07";"00:30 17/07";""
"00:30 17/07";"01:30 17/07";""
"01:30 17/07";"02:30 17/07";""
"02:30 17/07";"03:30 17/07";""
"03:30 17/07";"04:30 17/07";""
"04:30 17/07";"05:30 17/07";""
"05:30 17/07";"06:30 17/07";""
"06:30 17/07";"07:30 17/07";""
"07:30 17/07";"08:30 17/07";""
"08:30 17/07";"09:30 17/07";""
"09:30 17/07";"10:30 17/07";""
"10:30 17/07";"11:30 17/07";""
"11:30 17/07";"12:30 17/07";""
"12:30 17/07";"13:30 17/07";""
"13:30 17/07";"14:30 17/07";""
"14:30 17/07";"15:30 17/07";""
"15:30 17/07";"16:30 17/07";""
"16:30 17/07";"17:30 17/07";""
"17:30 17/07";"18:30 17/07";""
"18:30 17/07";"19:30 17/07";""
"19:30 17/07";"20:30 17/07";""
"20:30 17/07";"21:30 17/07";""
"21:30 17/07";"22:30 17/07";""
"22:30 17/07";"23:30 17/07";""
"23:30 17/07";"00:30 18/07";""
"00:30 18/07";"01:30 18/07";""
"01:30 18/07";"02:30 18/07";""
"02:30 18/07";"03:30 18/07";""
"03:30 18/07";"04:30 18/07";""
"04:30 18/07";"05:30 18/07";""
"05:30 18/07";"06:30 18/07";""
"06:30 18/07";"07:30 18/07";""
"07:30 18/07";"08:30 18/07";""
"08:30 18/07";"09:30 18/07";""
"09:30 18/07";"10:30 18/07";""
"10:30 18/07";"11:30 18/07";""
"11:30 18/07";"12:30 18/07";""
"12:30 18/07";"13:30 18/07";""
"13:30 18/07";"14:30 18/07";""
"14:30 18/07";"15:30 18/07";""
"15:30 18/07";"16:30 18/07";""
"16:30 18/07";"17:30 18/07";""
"17:30 18/07";"18:30 18/07";""
"18:30 18/07";"19:30 18/07";""
"19:30 18/07";"20:30 18/07";""
"20:30 18/07";"21:30 18/07";""
"21:30 18/07";"22:30 18/07";""
"22:30 18/07";"23:30 18/07";""
"23:30 18/07";"00:30 19/07";""
"00:30 19/07";"01:30 19/07";""
"01:30 19/07";"02:30 19/07";""
"02:30 19/07";"03:30 19/07";""
"03:30 19/07";"04:30 19/07";""
"04:30 19/07";"05:30 19/07";""
"05:30 19/07";"06:30 19/07";""
"06:30 19/07";"07:30 19/07";""
"07:30 19/07";"08:30 19/07";""
"08:30 19/07";"09:30 19/07";""
"09:30 19/07";"10:30 19/07";""
"10:30 19/07";"11:30 19/07";""
"11:30 19/07";"12:30 19/07";""
"12:30 19/07";"13:30 19/07";""
"13:30 19/07";"14:30 19/07";""
"14:30 19/07";"15:30 19/07";""
"15:30 19/07";"16:30 19/07";""
"16:30 19/07";"17:30 19/07";""
"17:30 19/07";"18:30 19/07";""
"18:30 19/07";"19:30 19/07";""
"19:30 19/07";"20:30 19/07";""
"20:30 19/07";"21:30 19/07";""
"21:30 19/07";"22:30 19/07";""
"22:30 19/07";"23:30 19/07";""
"23:30 19/07";"00:30 20/07";""
"00:30 20/07";"01:30 20/07";""
"01:30 20/07";"02:30 20/07";""
"02:30 20/07";"03:30 20/07";""
"03:30 20/07";"04:30 20/07";""
"04:30 20/07";"05:30 20/07";""
"05:30 20/07";"06:30 20/07";""
"06:30 20/07";"07:30 20/07";""
"07:30 20/07";"08:30 20/07";""
"08:30 20/07";"09:30 20/07";""
"09:30 20/07";"10:30 20/07";""
"10:30 20/07";"11:30 20/07";""
"11:30 20/07";"12:30 20/07";""
"12:30 20/07";"13:30 20/07";""
"13:30 20/07";"14:30 20/07";""
"14:30 20/07";"15:30 20/07";""
"15:30 20/07";"16:30 20/07";""
"16:30 20/07";"17:30 20/07";""
"17:30 20/07";"18:30 20/07";""
"18:30 20/07";"19:30 20/07";""
"19:30 20/07";"20:30 20/07";""
"20:30 20/07";"21:30 20/07";""
"21:30 20/07";"22:30 20/07";""
"22:30 20/07";"23:30 20/07";""
"23:30 20/07";"00:30 21/07";""
"00:30 21/07";"01:30 21/07";""
"01:30 21/07";"02:30 21/07";""
"02:30 21/07";"03:30 21/07";""
"03:30 21/07";"04:30 21/07";""
"04:30 21/07";"05:30 21/07";""
"05:30 21/07";"06:30 21/07";""
"06:30 21/07";"07:30 21/07";""
"07:30 21/07";"08:30 21/07";""
"08:30 21/07";"09:30 21/07";""
"09:30 21/07";"10:30 21/07";""
"10:30 21/07";"11:30 21/07";""
"11:30 21/07";"12:30 21/07";""
"12:30 21/07";"13:30 21/07";""
"13:30 21/07";"14:30 21/07";""
"14:30 21/07";"15:30 21/07";""
"15:30 21/07";"16:30 21/07";""
"16:30 21/07";"17:30 21/07";""
"17:30 21/07";"18:30 21/07";""
"18:30 21/07";"19:30 21/07";""
"19:30 21/07";"20:30 21/07";""
"20:30 21/07";"21:30 21/07";""
"21:30 21/07";"22:30 21/07";""
"22:30 21/07";"23:30 21/07";""
"23:30 21/07";"00:30 22/07";""
"00:30 22/07";"01:30 22/07";""
"01:30 22/07";"02:30 22/07";""
"02:30 22/07";"03:30 22/07";""
"03:30 22/07";"04:30 22/07";""
"04:30 22/07";"05:30 22/07";""
"05:30 22/07";"06:30 22/07";""
"06:30 22/07";"07:30 22/07";""
"07:30 22/07";"08:30 22/07";""
"08:30 22/07";"09:30 22/07";""
"09:30 22/07";"10:30 22/07";""
"10:30 22/07";"11:30 22/07";""
"11:30 22/07";"12:30 22/07";""
"12:30 22/07";"13:30 22/07";""
"13:30 22/07";"14:30 22/07";""
