From;To;ID 6436 - PM2.5
"04:30 16/11";"05:30 16/11";"26"
"05:30 16/11";"06:30 16/11";"26"
"06:30 16/11";"07:30 16/11";"26"
"07:30 16/11";"08:30 16/11";"25"
"08:30 16/11";"09:30 16/11";"25"
"09:30 16/11";"10:30 16/11";"26"
"10:30 16/11";"11:30 16/11";"27"
"11:30 16/11";"12:30 16/11";"30"
"12:30 16/11";"13:30 16/11";"34"
"13:30 16/11";"14:30 16/11";"35"
"14:30 16/11";"15:30 16/11";"34"
"15:30 16/11";"16:30 16/11";"35"
"16:30 16/11";"17:30 16/11";"34"
"17:30 16/11";"18:30 16/11";"34"
"18:30 16/11";"19:30 16/11";"33"
"19:30 16/11";"20:30 16/11";"34"
"20:30 16/11";"21:30 16/11";"38"
"21:30 16/11";"22:30 16/11";"39"
"22:30 16/11";"23:30 16/11";"37"
"23:30 16/11";"00:30 17/11";"34"
"00:30 17/11";"01:30 17/11";"49"
"01:30 17/11";"02:30 17/11";"53"
"02:30 17/11";"03:30 17/11";"55"
"03:30 17/11";"04:30 17/11";"55"
"04:30 17/11";"05:30 17/11";"49"
"05:30 17/11";"06:30 17/11";"45"
"06:30 17/11";"07:30 17/11";"42"
"07:30 17/11";"08:30 17/11";"39"
"08:30 17/11";"09:30 17/11";"38"
"09:30 17/11";"10:30 17/11";"38"
"10:30 17/11";"11:30 17/11";"37"
"11:30 17/11";"12:30 17/11";"36"
"12:30 17/11";"13:30 17/11";"37"
"13:30 17/11";"14:30 17/11";"35"
"14:30 17/11";"15:30 17/11";"30"
"15:30 17/11";"16:30 17/11";"29"
"16:30 17/11";"17:30 17/11";"30"
"17:30 17/11";"18:30 17/11";"33"
"18:30 17/11";"19:30 17/11";"34"
"19:30 17/11";"20:30 17/11";"36"
"20:30 17/11";"21:30 17/11";"34"
"21:30 17/11";"22:30 17/11";"37"
"22:30 17/11";"23:30 17/11";"37"
"23:30 17/11";"00:30 18/11";"38"
"00:30 18/11";"01:30 18/11";"42"
"01:30 18/11";"02:30 18/11";"36"
"02:30 18/11";"03:30 18/11";"29"
"03:30 18/11";"04:30 18/11";"29"
"04:30 18/11";"05:30 18/11";"27"
"05:30 18/11";"06:30 18/11";"21"
"06:30 18/11";"07:30 18/11";"16"
"07:30 18/11";"08:30 18/11";"16"
"08:30 18/11";"09:30 18/11";"15"
"09:30 18/11";"10:30 18/11";"15"
"10:30 18/11";"11:30 18/11";"17"
"11:30 18/11";"12:30 18/11";"20"
"12:30 18/11";"13:30 18/11";"20"
"13:30 18/11";"14:30 18/11";"19"
"14:30 18/11";"15:30 18/11";"15"
"15:30 18/11";"16:30 18/11";"10"
"16:30 18/11";"17:30 18/11";"8"
"17:30 18/11";"18:30 18/11";"10"
"18:30 18/11";"19:30 18/11";"9"
"19:30 18/11";"20:30 18/11";"12"
"20:30 18/11";"21:30 18/11";"16"
"21:30 18/11";"22:30 18/11";"18"
"22:30 18/11";"23:30 18/11";"18"
"23:30 18/11";"00:30 19/11";"17"
"00:30 19/11";"01:30 19/11";"16"
"01:30 19/11";"02:30 19/11";"16"
"02:30 19/11";"03:30 19/11";"17"
"03:30 19/11";"04:30 19/11";"17"
"04:30 19/11";"05:30 19/11";"16"
"05:30 19/11";"06:30 19/11";"14"
"06:30 19/11";"07:30 19/11";"10"
"07:30 19/11";"08:30 19/11";"7"
"08:30 19/11";"09:30 19/11";"5"
"09:30 19/11";"10:30 19/11";"5"
"10:30 19/11";"11:30 19/11";"7"
"11:30 19/11";"12:30 19/11";"10"
"12:30 19/11";"13:30 19/11";"10"
"13:30 19/11";"14:30 19/11";"9"
"14:30 19/11";"15:30 19/11";"4"
"15:30 19/11";"16:30 19/11";"3"
"16:30 19/11";"17:30 19/11";"5"
"17:30 19/11";"18:30 19/11";"7"
"18:30 19/11";"19:30 19/11";"12"
"19:30 19/11";"20:30 19/11";"14"
"20:30 19/11";"21:30 19/11";"11"
"21:30 19/11";"22:30 19/11";"10"
"22:30 19/11";"23:30 19/11";"11"
"23:30 19/11";"00:30 20/11";"9"
"00:30 20/11";"01:30 20/11";"9"
"01:30 20/11";"02:30 20/11";"8"
"02:30 20/11";"03:30 20/11";"7"
"03:30 20/11";"04:30 20/11";"6"
"04:30 20/11";"05:30 20/11";"5"
"05:30 20/11";"06:30 20/11";"5"
"06:30 20/11";"07:30 20/11";"3"
"07:30 20/11";"08:30 20/11";"2"
"08:30 20/11";"09:30 20/11";"2"
"09:30 20/11";"10:30 20/11";"3"
"10:30 20/11";"11:30 20/11";"3"
"11:30 20/11";"12:30 20/11";"2"
"12:30 20/11";"13:30 20/11";"2"
"13:30 20/11";"14:30 20/11";"3"
"14:30 20/11";"15:30 20/11";"3"
"15:30 20/11";"16:30 20/11";"3"
"16:30 20/11";"17:30 20/11";"4"
"17:30 20/11";"18:30 20/11";"3"
"18:30 20/11";"19:30 20/11";"3"
"19:30 20/11";"20:30 20/11";"6"
"20:30 20/11";"21:30 20/11";"8"
"21:30 20/11";"22:30 20/11";"8"
"22:30 20/11";"23:30 20/11";"6"
"23:30 20/11";"00:30 21/11";"6"
"00:30 21/11";"01:30 21/11";"10"
"01:30 21/11";"02:30 21/11";"13"
"02:30 21/11";"03:30 21/11";"12"
"03:30 21/11";"04:30 21/11";"13"
"04:30 21/11";"05:30 21/11";"15"
"05:30 21/11";"06:30 21/11";"14"
"06:30 21/11";"07:30 21/11";"15"
"07:30 21/11";"08:30 21/11";"14"
"08:30 21/11";"09:30 21/11";"14"
"09:30 21/11";"10:30 21/11";"14"
"10:30 21/11";"11:30 21/11";"14"
"11:30 21/11";"12:30 21/11";"14"
"12:30 21/11";"13:30 21/11";"15"
"13:30 21/11";"14:30 21/11";"17"
"14:30 21/11";"15:30 21/11";"18"
"15:30 21/11";"16:30 21/11";"18"
"16:30 21/11";"17:30 21/11";"19"
"17:30 21/11";"18:30 21/11";"19"
"18:30 21/11";"19:30 21/11";"20"
"19:30 21/11";"20:30 21/11";"22"
"20:30 21/11";"21:30 21/11";"25"
"21:30 21/11";"22:30 21/11";"25"
"22:30 21/11";"23:30 21/11";"23"
"23:30 21/11";"00:30 22/11";"23"
"00:30 22/11";"01:30 22/11";"25"
"01:30 22/11";"02:30 22/11";"23"
"02:30 22/11";"03:30 22/11";"19"
"03:30 22/11";"04:30 22/11";"18"
"04:30 22/11";"05:30 22/11";"16"
"05:30 22/11";"06:30 22/11";"17"
"06:30 22/11";"07:30 22/11";"16"
"07:30 22/11";"08:30 22/11";"16"
"08:30 22/11";"09:30 22/11";"14"
"09:30 22/11";"10:30 22/11";"9"
"10:30 22/11";"11:30 22/11";"7"
"11:30 22/11";"12:30 22/11";"8"
"12:30 22/11";"13:30 22/11";"9"
"13:30 22/11";"14:30 22/11";"9"
"14:30 22/11";"15:30 22/11";"9"
"15:30 22/11";"16:30 22/11";"9"
"16:30 22/11";"17:30 22/11";"6"
"17:30 22/11";"18:30 22/11";"3"
"18:30 22/11";"19:30 22/11";"3"
"19:30 22/11";"20:30 22/11";"6"
"20:30 22/11";"21:30 22/11";"15"
"21:30 22/11";"22:30 22/11";"20"
"22:30 22/11";"23:30 22/11";"24"
"23:30 22/11";"00:30 23/11";"29"
"00:30 23/11";"01:30 23/11";"40"
"01:30 23/11";"02:30 23/11";"53"
"02:30 23/11";"03:30 23/11";"81"
"03:30 23/11";"04:30 23/11";"73"
"04:30 23/11";"05:30 23/11";"49"
"05:30 23/11";"06:30 23/11";"27"
"06:30 23/11";"07:30 23/11";"27"
"07:30 23/11";"08:30 23/11";"26"
"08:30 23/11";"09:30 23/11";"22"
"09:30 23/11";"10:30 23/11";"20"
"10:30 23/11";"11:30 23/11";"12"
"11:30 23/11";"12:30 23/11";"8"
"12:30 23/11";"13:30 23/11";"8"
"13:30 23/11";"14:30 23/11";"10"
"14:30 23/11";"15:30 23/11";"14"
"15:30 23/11";"16:30 23/11";"16"
"16:30 23/11";"17:30 23/11";"19"
"17:30 23/11";"18:30 23/11";"22"
"18:30 23/11";"19:30 23/11";"19"
"19:30 23/11";"20:30 23/11";"18"
"20:30 23/11";"21:30 23/11";"25"
"21:30 23/11";"22:30 23/11";"27"
"22:30 23/11";"23:30 23/11";"28"
"23:30 23/11";"00:30 24/11";"31"
"00:30 24/11";"01:30 24/11";"28"
"01:30 24/11";"02:30 24/11";"26"
"02:30 24/11";"03:30 24/11";"26"
"03:30 24/11";"04:30 24/11";"26"
"04:30 24/11";"05:30 24/11";"26"
"05:30 24/11";"06:30 24/11";"25"
"06:30 24/11";"07:30 24/11";"24"
"07:30 24/11";"08:30 24/11";"21"
"08:30 24/11";"09:30 24/11";"19"
"09:30 24/11";"10:30 24/11";"18"
"10:30 24/11";"11:30 24/11";"17"
"11:30 24/11";"12:30 24/11";"17"
"12:30 24/11";"13:30 24/11";"18"
"13:30 24/11";"14:30 24/11";"17"
"14:30 24/11";"15:30 24/11";"16"
"15:30 24/11";"16:30 24/11";"17"
"16:30 24/11";"17:30 24/11";"16"
"17:30 24/11";"18:30 24/11";"15"
"18:30 24/11";"19:30 24/11";"16"
"19:30 24/11";"20:30 24/11";"16"
"20:30 24/11";"21:30 24/11";"16"
"21:30 24/11";"22:30 24/11";"19"
"22:30 24/11";"23:30 24/11";"20"
"23:30 24/11";"00:30 25/11";"21"
"00:30 25/11";"01:30 25/11";"22"
"01:30 25/11";"02:30 25/11";"24"
"02:30 25/11";"03:30 25/11";"26"
"03:30 25/11";"04:30 25/11";"28"
"04:30 25/11";"05:30 25/11";"28"
"05:30 25/11";"06:30 25/11";"25"
"06:30 25/11";"07:30 25/11";"20"
"07:30 25/11";"08:30 25/11";"20"
"08:30 25/11";"09:30 25/11";"22"
"09:30 25/11";"10:30 25/11";"23"
"10:30 25/11";"11:30 25/11";"25"
"11:30 25/11";"12:30 25/11";"26"
"12:30 25/11";"13:30 25/11";"29"
"13:30 25/11";"14:30 25/11";"26"
"14:30 25/11";"15:30 25/11";"23"
"15:30 25/11";"16:30 25/11";"20"
"16:30 25/11";"17:30 25/11";"21"
"17:30 25/11";"18:30 25/11";"23"
"18:30 25/11";"19:30 25/11";"23"
"19:30 25/11";"20:30 25/11";"26"
"20:30 25/11";"21:30 25/11";"27"
"21:30 25/11";"22:30 25/11";"27"
"22:30 25/11";"23:30 25/11";"26"
"23:30 25/11";"00:30 26/11";"28"
"00:30 26/11";"01:30 26/11";"27"
"01:30 26/11";"02:30 26/11";"25"
"02:30 26/11";"03:30 26/11";"26"
"03:30 26/11";"04:30 26/11";"27"
"04:30 26/11";"05:30 26/11";"27"
"05:30 26/11";"06:30 26/11";"23"
"06:30 26/11";"07:30 26/11";"25"
"07:30 26/11";"08:30 26/11";"25"
"08:30 26/11";"09:30 26/11";"24"
"09:30 26/11";"10:30 26/11";"24"
"10:30 26/11";"11:30 26/11";"25"
"11:30 26/11";"12:30 26/11";"26"
"12:30 26/11";"13:30 26/11";"26"
"13:30 26/11";"14:30 26/11";"26"
"14:30 26/11";"15:30 26/11";"26"
"15:30 26/11";"16:30 26/11";"25"
"16:30 26/11";"17:30 26/11";"26"
"17:30 26/11";"18:30 26/11";"25"
"18:30 26/11";"19:30 26/11";"27"
"19:30 26/11";"20:30 26/11";"29"
"20:30 26/11";"21:30 26/11";"30"
"21:30 26/11";"22:30 26/11";"30"
"22:30 26/11";"23:30 26/11";"28"
"23:30 26/11";"00:30 27/11";"30"
"00:30 27/11";"01:30 27/11";"28"
"01:30 27/11";"02:30 27/11";"28"
"02:30 27/11";"03:30 27/11";"24"
"03:30 27/11";"04:30 27/11";"21"
"04:30 27/11";"05:30 27/11";"20"
"05:30 27/11";"06:30 27/11";"17"
"06:30 27/11";"07:30 27/11";"11"
"07:30 27/11";"08:30 27/11";"9"
"08:30 27/11";"09:30 27/11";"8"
"09:30 27/11";"10:30 27/11";"9"
"10:30 27/11";"11:30 27/11";"10"
"11:30 27/11";"12:30 27/11";"12"
"12:30 27/11";"13:30 27/11";"16"
