From;To;ID 2873 - PM2.5
"22:30 16/07";"23:30 16/07";"14"
"23:30 16/07";"00:30 17/07";"12"
"00:30 17/07";"01:30 17/07";"15"
"01:30 17/07";"02:30 17/07";"16"
"02:30 17/07";"03:30 17/07";"16"
"03:30 17/07";"04:30 17/07";"16"
"04:30 17/07";"05:30 17/07";"19"
"05:30 17/07";"06:30 17/07";"20"
"06:30 17/07";"07:30 17/07";"20"
"07:30 17/07";"08:30 17/07";"12"
"08:30 17/07";"09:30 17/07";"8"
"09:30 17/07";"10:30 17/07";"9"
"10:30 17/07";"11:30 17/07";"8"
"11:30 17/07";"12:30 17/07";"9"
"12:30 17/07";"13:30 17/07";"9"
"13:30 17/07";"14:30 17/07";"8"
"14:30 17/07";"15:30 17/07";"8"
"15:30 17/07";"16:30 17/07";"7"
"16:30 17/07";"17:30 17/07";"8"
"17:30 17/07";"18:30 17/07";"6"
"18:30 17/07";"19:30 17/07";"5"
"19:30 17/07";"20:30 17/07";"5"
"20:30 17/07";"21:30 17/07";"5"
"21:30 17/07";"22:30 17/07";"7"
"22:30 17/07";"23:30 17/07";"8"
"23:30 17/07";"00:30 18/07";"9"
"00:30 18/07";"01:30 18/07";"14"
"01:30 18/07";"02:30 18/07";"21"
"02:30 18/07";"03:30 18/07";"24"
"03:30 18/07";"04:30 18/07";"24"
"04:30 18/07";"05:30 18/07";"22"
"05:30 18/07";"06:30 18/07";"21"
"06:30 18/07";"07:30 18/07";"21"
"07:30 18/07";"08:30 18/07";"21"
"08:30 18/07";"09:30 18/07";"21"
"09:30 18/07";"10:30 18/07";"22"
"10:30 18/07";"11:30 18/07";"22"
"11:30 18/07";"12:30 18/07";"22"
"12:30 18/07";"13:30 18/07";"19"
"13:30 18/07";"14:30 18/07";"14"
"14:30 18/07";"15:30 18/07";"12"
"15:30 18/07";"16:30 18/07";"11"
"16:30 18/07";"17:30 18/07";"9"
"17:30 18/07";"18:30 18/07";"9"
"18:30 18/07";"19:30 18/07";"10"
"19:30 18/07";"20:30 18/07";"9"
"20:30 18/07";"21:30 18/07";"9"
"21:30 18/07";"22:30 18/07";"10"
"22:30 18/07";"23:30 18/07";"10"
"23:30 18/07";"00:30 19/07";"13"
"00:30 19/07";"01:30 19/07";"17"
"01:30 19/07";"02:30 19/07";"21"
"02:30 19/07";"03:30 19/07";"22"
"03:30 19/07";"04:30 19/07";"24"
"04:30 19/07";"05:30 19/07";"25"
"05:30 19/07";"06:30 19/07";"27"
"06:30 19/07";"07:30 19/07";"27"
"07:30 19/07";"08:30 19/07";"27"
"08:30 19/07";"09:30 19/07";"27"
"09:30 19/07";"10:30 19/07";"26"
"10:30 19/07";"11:30 19/07";"23"
"11:30 19/07";"12:30 19/07";"20"
"12:30 19/07";"13:30 19/07";"18"
"13:30 19/07";"14:30 19/07";"13"
"14:30 19/07";"15:30 19/07";"11"
"15:30 19/07";"16:30 19/07";"10"
"16:30 19/07";"17:30 19/07";"8"
"17:30 19/07";"18:30 19/07";"8"
"18:30 19/07";"19:30 19/07";"7"
"19:30 19/07";"20:30 19/07";"8"
"20:30 19/07";"21:30 19/07";"8"
"21:30 19/07";"22:30 19/07";"10"
"22:30 19/07";"23:30 19/07";"11"
"23:30 19/07";"00:30 20/07";"13"
"00:30 20/07";"01:30 20/07";"17"
"01:30 20/07";"02:30 20/07";"20"
"02:30 20/07";"03:30 20/07";"19"
"03:30 20/07";"04:30 20/07";"23"
"04:30 20/07";"05:30 20/07";"24"
"05:30 20/07";"06:30 20/07";"23"
"06:30 20/07";"07:30 20/07";"23"
"07:30 20/07";"08:30 20/07";"23"
"08:30 20/07";"09:30 20/07";"23"
"09:30 20/07";"10:30 20/07";"23"
"10:30 20/07";"11:30 20/07";"24"
"11:30 20/07";"12:30 20/07";"23"
"12:30 20/07";"13:30 20/07";"16"
"13:30 20/07";"14:30 20/07";"9"
"14:30 20/07";"15:30 20/07";"8"
"15:30 20/07";"16:30 20/07";"8"
"16:30 20/07";"17:30 20/07";"9"
"17:30 20/07";"18:30 20/07";"8"
"18:30 20/07";"19:30 20/07";"7"
"19:30 20/07";"20:30 20/07";"10"
"20:30 20/07";"21:30 20/07";"12"
"21:30 20/07";"22:30 20/07";"12"
"22:30 20/07";"23:30 20/07";"9"
"23:30 20/07";"00:30 21/07";"11"
"00:30 21/07";"01:30 21/07";"7"
"01:30 21/07";"02:30 21/07";"6"
"02:30 21/07";"03:30 21/07";"6"
"03:30 21/07";"04:30 21/07";"9"
"04:30 21/07";"05:30 21/07";"8"
"05:30 21/07";"06:30 21/07";"10"
"06:30 21/07";"07:30 21/07";"13"
"07:30 21/07";"08:30 21/07";"15"
"08:30 21/07";"09:30 21/07";"17"
"09:30 21/07";"10:30 21/07";"21"
"10:30 21/07";"11:30 21/07";"16"
"11:30 21/07";"12:30 21/07";"8"
"12:30 21/07";"13:30 21/07";"4"
